DATE,M,S,BL,D2M,LAIH,LAII,SP,T2M,PREC,U10,V10,AOD,PM25lag2,PM25lag,PM25
2013-09-23,9,4,2191.574643,272.3677766,2.450815153,0.499023534,82765.72212,301.4691249,0,1.010511521,1.3016483,0.308000015,141,80,92
2013-09-24,9,4,1698.760531,272.7639046,2.450557573,0.498779286,82871.70674,298.6353293,0,1.919424061,-0.55893045,0.069000003,62,141,80
2013-09-25,9,4,1967.240767,270.6965501,2.450200923,0.498657161,83057.88693,296.8099639,0,3.663372581,-0.957957314,0.20300001,102,62,141
2013-09-26,9,4,1914.382412,268.5996338,2.449943343,0.498412913,83416.27132,299.2270732,0,2.091417925,2.057943404,0.085000004,78,102,62
2013-10-06,10,4,2512.243081,271.1334076,2.446892008,0.496459754,83058.05331,299.8023797,0,-0.649633277,2.188052454,0.113000005,166,78,102
2013-10-07,10,4,1586.258516,271.1242106,2.446535358,0.496215506,83305.1289,299.2352918,0,-1.59294459,1.734314057,0.182000009,109,166,78
2013-10-08,10,4,825.5505522,274.2472495,2.446297592,0.495972088,83531.40688,295.6018202,0,1.697332656,0.964099412,0.111000005,75,109,166
2013-10-13,10,4,1017.80083,270.5264055,2.444692669,0.494140223,83418.10151,293.5874255,0,-0.452244346,2.167366468,0.197000009,72,75,109
2013-10-16,10,4,1218.09295,272.8860933,2.44372179,0.493041934,83824.73635,291.9379395,0,0.562404018,1.490335422,0.287000014,83,72,75
2013-10-17,10,4,1026.429056,269.0647393,2.443246257,0.492675561,83764.50648,294.0197272,0,-0.302182586,1.488208826,0.138000007,85,83,72
2013-10-18,10,4,1086.910408,267.9256249,2.442869794,0.492309188,83784.3058,295.3988192,0,0.95879793,0.511520978,0.173000008,110,85,83
2013-10-19,10,4,2503.614855,270.2794004,2.442374447,0.491943646,83547.04668,297.5060848,0,1.197280697,1.58680558,0.339000016,158,110,85
2013-10-20,10,4,2013.983972,270.8647238,2.442017797,0.491577273,83366.68982,298.1528937,0,0.599804026,1.310154687,0.317000015,112,158,110
2013-10-21,10,4,1381.275322,268.6607281,2.441522451,0.4912109,83655.69339,289.9999784,0,0.387639784,-2.250348102,0.225000011,89,112,158
2013-10-22,10,4,1072.167031,269.924002,2.441165801,0.490844527,83819.41217,289.7345155,0,0.626584279,1.807584979,0.104000005,89,89,112
2013-10-24,10,4,1235.768248,268.4262046,2.440313805,0.490112612,83945.1961,290.6673339,0,1.318484427,1.785352377,0.118000006,92,89,89
2013-10-29,10,4,907.3092762,273.1363832,2.43823335,0.488281578,83631.56817,287.0396154,0,1.977832715,0.227716987,0.230000011,158,92,89
2013-10-30,10,4,553.4682411,274.7353475,2.437856886,0.487793081,83948.52372,286.3015793,0,0.807812713,1.366992816,0.156000007,102,158,92
2013-10-31,10,4,420.9453913,275.0743227,2.437381353,0.487548832,83996.10865,288.0537986,0,0.3320015,0.94959989,0.169000008,106,102,158
2013-11-01,11,4,401.6784788,275.7213975,2.43700489,0.487182459,84050.51519,286.7881242,0,0.738553439,0.912094458,,54,106,102
2013-11-02,11,4,305.5952243,278.2072156,2.436529357,0.486816086,84045.02462,280.9199977,6.27E-04,0.01340884,0.767292558,,114,54,106
2013-11-03,11,4,531.7720223,277.9017437,2.436152894,0.486328419,83704.11022,283.5064114,0,1.179273286,0.799964816,0.265000013,87,114,54
2013-11-04,11,4,677.5304032,277.5640824,2.435677361,0.485962046,83771.3281,284.9964553,1.93E-04,1.785753662,-0.82746161,0.20200001,112,87,114
2013-11-05,11,4,335.2495156,277.1495604,2.435300898,0.485717798,84055.17386,286.8793514,0,1.096623885,0.884448701,0.116000006,125,112,87
2013-11-06,11,4,254.160945,277.0175177,2.434944248,0.485351425,83859.34357,286.6738848,0,0.71962257,0.920794171,0.095000005,122,125,112
2013-11-07,11,4,242.4332592,276.9459125,2.434448902,0.484985052,83786.63514,288.3414518,0,0.789805301,0.729593799,0.231000011,155,122,125
2013-11-08,11,4,267.8990913,276.0104461,2.434072438,0.484740803,83732.22859,288.1335196,5.77E-05,1.791525268,0.507654438,0.317000015,140,155,122
2013-11-09,11,4,161.2609195,282.0003217,2.433596905,0.484619509,83955.51172,287.4710953,0,-0.085631922,1.078355651,,80,140,155
2013-11-10,11,4,76.15142806,279.3397606,2.433220442,0.484497385,84091.11213,286.6303259,1.65E-04,-0.172667743,0.151932815,,63,80,140
2013-11-11,11,4,252.6530997,275.6070919,2.432863793,0.484253136,84002.93027,285.650661,4.54E-07,0.317918781,0.929687212,0.531000025,196,63,80
2013-11-12,11,4,398.4114806,279.3765486,2.432368446,0.484131012,83650.86835,287.2861753,0,0.256508891,0.240863221,0.236000011,58,196,63
2013-11-13,11,4,235.061571,277.7447378,2.432011796,0.484008888,83407.12037,285.096723,2.80E-04,0.259048398,1.029443928,0.440000021,58,58,196
2013-11-14,11,4,447.7515303,278.1710845,2.43151645,0.483886763,83264.36559,282.690298,2.15E-05,1.481474585,-6.02E-04,,75,58,58
2013-11-15,11,4,294.7052303,276.9386863,2.4311598,0.483764639,83419.9317,285.6358674,0,1.177195508,0.622297331,0.068000003,62,75,58
2013-11-16,11,4,347.4798165,276.3927786,2.430664454,0.48352039,83535.5664,284.4671733,0,0.38094472,1.210204644,0.306000015,97,62,75
2013-11-17,11,4,185.7215213,275.6806679,2.430169107,0.483398266,83535.06726,284.099799,0,0.622197858,0.849263193,0.256000012,73,97,62
2013-11-18,11,4,196.6952845,275.7897181,2.429812458,0.483276142,83871.82214,284.5731941,0,-0.313725798,0.832637073,0.289000014,102,73,97
2013-11-19,11,4,146.7688506,276.2075247,2.429435994,0.483154017,84184.11903,282.9385017,7.53E-05,0.455975601,-0.477153142,,151,102,73
2013-11-20,11,4,163.0200723,277.0779552,2.428960461,0.483031893,84031.21501,280.7326121,5.87E-04,0.051270576,-0.214421791,,59,151,102
2013-11-21,11,4,252.7368689,276.8027021,2.428465115,0.482909769,83289.65548,277.4089841,2.70E-04,0.983731269,1.080095594,,74,59,151
2013-11-22,11,4,284.3178514,274.4121386,2.428108465,0.482666351,83248.39302,276.9512045,7.66E-06,1.169576987,0.676042229,,138,74,59
2013-11-23,11,4,374.2021863,274.3195117,2.427613119,0.482544227,83332.0826,277.9736064,2.62E-05,1.00774115,0.778505522,,122,138,74
2013-11-24,11,4,419.2700076,274.9941774,2.427236655,0.482422102,83484.15471,281.5503692,0,1.1365634,0.814271011,0.264000013,148,122,138
2013-11-25,11,4,56.13059298,276.7258414,2.426761123,0.482299978,83616.26113,282.1667691,0,0.635126256,-0.557383834,0.453000022,160,148,122
2013-11-26,11,4,44.06783042,276.1529996,2.426384659,0.482177854,83621.58531,283.1365715,0,0.40864843,-0.431914631,0.318000015,159,160,148
2013-11-27,11,4,19.43969019,277.3164203,2.425909126,0.482055729,83645.54416,284.3784118,0,0.070432308,-0.848147596,0.41900002,73,159,160
2013-11-28,11,4,508.5679582,275.9638042,2.42541378,0.481811481,83563.01925,285.7139448,4.29E-05,1.247839967,-1.52459866,,47,73,159
2013-11-29,11,4,87.37649878,278.5317383,2.42505713,0.481689356,83664.67796,285.0350831,1.44E-04,-0.711504895,-1.19168962,,61,47,73
2013-11-30,11,4,62.66458936,275.6957773,2.424680667,0.481567232,83621.75169,287.8738098,2.33E-04,-0.233154176,-0.998555978,0.078000004,106,61,47
2013-12-01,12,1,149.3656953,272.0813557,2.42418532,0.481445108,84312.39868,284.6422309,0,0.598880569,0.593491613,0.051000002,122,106,61
2013-12-02,12,1,81.17757913,269.7453174,2.423709788,0.481322983,83781.64371,284.7408549,0,0.75332875,0.298861312,0.170000008,118,122,106
2013-12-03,12,1,249.8049474,269.5863406,2.423333324,0.481200859,83018.45466,286.9377039,0,0.932941134,-0.722485066,0.106000005,78,118,122
2013-12-04,12,1,348.4850467,272.7685031,2.422857791,0.480957441,83315.94366,278.0722304,0,2.087954961,-1.760844217,,114,78,118
2013-12-05,12,1,116.109329,272.9872603,2.422481328,0.480835317,83311.95052,273.6933258,0.001382845,-0.837556774,0.139559889,,118,114,78
2013-12-06,12,1,147.3552348,271.6228195,2.422005795,0.480713192,83122.27632,276.1211194,9.73E-07,1.496019032,-1.44939447,,81,118,114
2013-12-07,12,1,28.06791619,267.5492048,2.421629332,0.480591068,83374.84248,276.6323203,0,0.277517538,-1.09154625,0.062000003,61,81,118
2013-12-08,12,1,27.23022434,268.9550322,2.421133985,0.480591068,83242.56969,277.4574743,0,0.035340943,-2.04445488,0.030000001,35,61,81
2013-12-09,12,1,67.27189451,272.1299684,2.420777336,0.480591068,82880.02578,278.0672992,3.07E-04,-0.858103692,-1.61778226,0.060000003,68,35,61
2013-12-10,12,1,224.5066537,263.2239864,2.420281989,0.480591068,82857.89712,271.9616532,0,1.624148689,-1.576410288,0.044000002,102,68,35
2013-12-11,12,1,28.65430048,255.8276265,2.41992534,0.480591068,83108.63309,274.3861593,0,-1.311521073,-1.117838718,0.041000002,61,102,68
2013-12-12,12,1,124.3187091,270.9599785,2.419429993,0.480591068,83119.28147,277.0358568,2.96E-05,-1.181082773,0.111140825,,80,61,102
2013-12-13,12,1,148.1091575,273.9871058,2.41895446,0.480591068,83275.51311,277.8149862,1.63E-04,-1.301132182,0.139946543,,62,80,61
2013-12-14,12,1,497.6779642,272.4879946,2.418577997,0.480591068,83080.34835,281.003828,7.92E-05,0.17108912,-0.43326792,0.057000003,140,62,80
2013-12-15,12,1,234.642725,261.3425427,2.418340231,0.480591068,83325.42737,273.7393504,0,1.750431432,-1.386369878,0.026000001,147,140,62
2013-12-23,12,1,31.92129867,265.5836742,2.418340231,0.480591068,84371.79665,273.3481419,0,0.389486698,-0.878886584,0.144000007,130,147,140
2013-12-25,12,1,37.7013724,261.4279435,2.418340231,0.463501139,84325.21001,275.3000748,0,0.591954642,-1.160370651,0.110000005,164,130,147
2013-12-27,12,1,27.31399353,265.4496608,2.418340231,0.463867512,83991.11722,277.4328183,0,0.190019988,-1.131178278,0.057000003,107,164,130
2013-12-28,12,1,50.6018268,268.2665709,2.418340231,0.463989636,84053.67643,277.4402151,0,0.590800321,-0.678986498,0.144000007,127,107,164
2014-01-02,1,1,211.8575069,269.9167757,2.418340231,0.4649658,83801.44303,273.4064945,3.31E-06,0.662368237,0.900688167,0.326000015,119,127,107
2014-01-03,1,1,187.7319817,268.7868584,2.418340231,0.465210048,83827.06569,273.7344192,0,0.81797074,0.097221283,0.336000016,141,119,127
2014-01-04,1,1,96.4235707,266.2130119,2.418340231,0.465332173,83878.97652,274.0327567,0,0.073895272,0.341393245,0.302000014,121,141,119
2014-01-06,1,1,249.9724858,269.3767804,2.418340231,0.465698546,83499.29537,273.2873238,4.24E-05,0.697690467,0.235450066,,116,121,141
2014-01-07,1,1,299.3125354,268.3677379,2.418340231,0.465942794,83497.79795,273.803456,4.54E-07,1.402288148,0.119453885,0.242000011,115,116,121
2014-01-08,1,1,77.91058093,265.2525822,2.418340231,0.466064088,83557.86144,275.3584273,0,0.116374294,0.401324605,0.082000004,148,115,116
2014-01-11,1,1,164.5279177,266.9060716,2.418340231,0.46667471,83408.45142,272.6848957,0,0.232960738,0.3468064,,119,148,115
2014-01-12,1,1,50.26675006,269.5580927,2.418340231,0.466796834,83530.07583,275.0814583,0,0.294832356,-0.952350832,0.199000009,97,119,148
2014-01-13,1,1,103.8790281,266.276077,2.418340231,0.467041083,83410.44799,276.972573,0,0.448587945,-0.125684712,0.150000007,137,97,119
2014-01-14,1,1,471.5419787,269.5061953,2.418340231,0.467163207,83300.47024,278.6228809,0,2.035779641,-0.660233782,0.071000003,109,137,97
2014-01-19,1,1,83.35557792,271.6123086,2.419687573,0.468261495,83514.26965,278.0409994,0,0.288599022,-0.750517476,0.241000011,130,109,137
2014-01-20,1,1,296.380614,270.3700565,2.420044223,0.46838362,83547.87859,280.1934677,0,0.987425097,0.528533751,0.157000007,135,130,109
2014-01-21,1,1,154.9782306,271.4099746,2.420281989,0.468627868,83544.38459,280.7235716,0,0.87291643,0.284168462,0.191000009,126,135,130
2014-01-22,1,1,306.4329161,269.5502095,2.420539569,0.468749993,83309.62118,282.2941584,0,1.240683175,-0.225248101,0.268000013,78,126,135
2014-01-23,1,1,333.7416702,264.9898107,2.420896219,0.468994241,83153.22317,281.9415777,0,0.990426332,-0.91677867,,67,78,126
2014-01-24,1,1,595.1852949,270.7129733,2.421133985,0.46923849,83143.24031,279.8433526,4.54E-07,1.204206624,-1.591296465,0.157000007,76,67,78
2014-01-25,1,1,136.2977025,270.6308572,2.421510449,0.469848281,83434.57322,277.5289766,0,0.254892842,-1.61584899,0.187000009,95,76,67
2014-01-26,1,1,144.9259285,270.2925389,2.421748215,0.470336778,83449.21473,281.2060072,0,1.015128806,-0.228341333,0.351000017,80,95,76
2014-01-27,1,1,122.4757871,271.1045028,2.422124679,0.470703151,83560.19077,279.3140706,3.04E-04,-0.138268971,-1.39835615,0.243000012,55,80,95
2014-01-28,1,1,234.5589559,273.8018519,2.422362445,0.471313773,83096.98643,281.3038093,0,-0.937520993,0.136853312,,57,55,80
2014-01-29,1,1,814.7443274,271.3764712,2.422600211,0.471679315,83331.91622,280.9693097,0,2.073179649,-1.361624026,0.163000008,74,57,55
2014-01-30,1,1,628.6929687,268.9819662,2.422857791,0.472289937,83357.20611,281.9884241,0,1.633614123,-0.937078001,0.128407157,58,74,57
2014-01-31,1,1,413.4899338,265.5810465,2.423214441,0.47265631,83426.75332,274.8538013,9.73E-07,1.083695488,-3.115486289,0.242000011,61,58,74
2014-02-01,2,1,609.5935946,263.4933272,2.423452207,0.473266931,83655.36063,270.319564,4.53E-05,-0.367978896,-0.782996407,,62,61,58
2014-02-02,2,1,746.891288,259.6279589,2.423828671,0.473754598,83727.23716,268.5911788,2.53E-05,-0.017988698,-0.393635891,,56,62,61
2014-02-03,2,1,677.6141724,261.552103,2.424066437,0.474120971,83584.81514,267.2268805,6.44E-05,-1.038870397,1.328907403,,61,56,62
2014-02-04,2,1,440.2123037,264.2468244,2.424442901,0.474731592,83358.86992,267.556449,6.23E-06,-0.409072732,1.63591063,,94,61,56
2014-02-05,2,1,442.1389949,264.2724446,2.424680667,0.475097965,83003.48038,267.9706697,9.73E-07,1.710261053,0.293448157,,85,94,61
2014-02-13,2,1,640.6719621,266.8541743,2.426998889,0.479125576,83680.31776,279.779247,0,1.820845028,0.216117369,0.145000007,106,85,94
2014-02-14,2,1,384.5895652,268.6291955,2.427236655,0.479491949,83636.89235,282.0755419,0,1.039600416,0.537426792,0.121000006,121,106,85
2014-02-15,2,1,465.4268282,268.4229199,2.427850885,0.480102571,83382.82877,282.4922282,0,-0.639706115,1.251963269,0.156000007,73,121,106
2014-02-16,2,1,638.6615016,267.2299375,2.428583998,0.480591068,82986.01039,283.7718743,0,-0.251161587,0.839983498,0.160000008,115,73,121
2014-02-17,2,1,409.8878589,272.6601099,2.429435994,0.480957441,83260.20607,277.9242944,2.62E-05,1.288933803,-0.526064865,,102,115,73
2014-02-18,2,1,1010.512911,271.8967588,2.430169107,0.481567232,83411.27989,281.028484,6.68E-06,2.600473589,-0.398662393,0.338000016,85,102,115
2014-02-19,2,1,1138.177149,269.4418163,2.431021103,0.481933605,83380.99858,282.9269956,8.11E-06,1.769131436,-1.409955768,0.167000008,93,85,102
2014-02-20,2,1,853.194383,266.8561451,2.431754216,0.482544227,83712.42927,280.7712398,0,2.205926591,-0.041394154,,95,93,85
2014-02-23,2,1,1178.386357,269.6927631,2.434211135,0.483276142,83500.12728,284.463064,5.26E-06,0.213799006,0.733846992,0.41400002,97,95,93
2014-02-24,2,1,1096.627633,272.0537647,2.434944248,0.48352039,83864.00224,281.8158321,1.88E-06,1.154801676,0.793198372,0.279000013,115,97,95
2014-02-25,2,1,1069.23511,269.9377975,2.435796244,0.483764639,83849.5271,283.9000855,0,1.052067086,0.603737942,0.228000011,89,115,97
2014-02-26,2,1,859.0582259,269.5869975,2.436529357,0.483886763,83822.24064,284.2321195,0,-0.036919566,1.372599298,0.238000011,84,89,115
2014-02-27,2,1,861.7388398,269.9726147,2.43726247,0.484253136,83550.70706,285.6038146,0,-0.130881315,1.498455155,0.282000013,69,84,89
2014-02-28,2,1,1046.282353,270.3437794,2.438114466,0.484497385,83124.77204,282.6179738,3.05E-05,2.155598185,0.108627574,0.311000015,103,69,84
2014-03-02,3,2,1217.674105,267.206288,2.439699575,0.484862927,83386.82191,283.8220082,0,2.392003174,-0.277059729,0.164000008,112,103,69
2014-03-03,3,2,1206.281495,270.1329053,2.440432688,0.485107176,83169.86125,286.0147479,0,2.386000704,0.009257512,0.448000021,96,112,103
2014-03-04,3,2,1370.050251,270.3312977,2.441284684,0.485351425,83122.60909,287.0930367,4.15E-05,-0.550130787,1.272069274,0.383000018,105,96,112
2014-03-05,3,2,1237.443632,270.4600557,2.442017797,0.485595673,83216.11513,287.3757587,0,3.489531803,-1.511839081,0.148000007,98,105,96
2014-03-06,3,2,1256.040391,269.0791917,2.44275091,0.485717798,83337.40679,288.2674839,0,2.705747686,-0.837321285,0.117000006,103,98,105
2014-03-07,3,2,1420.730608,269.9929795,2.443602907,0.485962046,83391.31419,289.8766984,0,2.914448965,-1.211988951,0.298000014,112,103,98
2014-03-08,3,2,1196.56427,271.1189552,2.444336019,0.486206295,83914.41564,288.7367696,0,2.748226707,-0.316498431,0.233000011,81,112,103
2014-03-09,3,2,797.5716446,273.4904677,2.445188016,0.486450544,83892.95251,284.980018,0,0.211952092,1.70860157,0.392000019,84,81,112
2014-03-10,3,2,1039.329511,269.9476514,2.445921129,0.486572668,83661.6831,284.5230602,0,-2.124163221,2.235610888,0.286000014,77,84,81
2014-03-12,3,2,732.2316807,275.2536643,2.447506238,0.487060335,82342.78195,279.6987041,6.54E-04,-1.150608693,0.799384835,,45,77,84
2014-03-16,3,2,1365.778023,269.5495526,2.450815153,0.488037329,83054.55931,283.0116478,0,3.468984885,-0.981349877,0.244000012,63,45,77
2014-03-17,3,2,1139.768763,272.5260964,2.451528452,0.488281578,83279.0071,283.5885981,0,1.582593125,-1.738224961,,133,63,45
2014-03-18,3,2,855.2048435,271.8159565,2.452400262,0.488524996,83414.94027,285.9785858,0,-0.911202469,-0.328291376,0.574000027,88,133,63
2014-03-19,3,2,1443.767133,272.8755825,2.453252258,0.48864712,83290.321,285.9325612,0,2.285113028,0.246276376,0.377000018,56,88,133
2014-03-20,3,2,1187.600967,273.8734571,2.454104254,0.488891369,83206.79781,284.7556485,4.54E-07,2.634179769,-0.387062774,0.153000007,44,56,88
2014-03-21,3,2,1847.534602,270.0146581,2.45495625,0.489135617,83030.60047,287.7135459,3.82E-05,1.785061069,0.677588844,0.098000005,38,44,56
2014-03-22,3,2,1017.968369,266.9724214,2.455808246,0.489379866,83221.43932,282.1347163,0,1.293551088,-2.638355329,0.152000007,49,38,44
2014-03-23,3,2,1245.736781,267.1806678,2.456660243,0.489624115,83521.75679,282.155263,0,2.174298189,1.39096536,0.118000006,53,49,38
2014-03-24,3,2,1165.485903,267.4059944,2.457512239,0.489624115,83615.42922,284.6274373,0,0.984654726,1.529194143,0.097000005,67,53,49
2014-03-25,3,2,1217.255259,268.2061335,2.458245352,0.489624115,83262.70178,285.6103896,0,1.156417725,1.09246852,0.147000007,75,67,53
2014-03-26,3,2,1885.565812,264.8695928,2.459097348,0.489624115,83268.85787,288.1335196,0,1.307172079,1.014557751,0.22000001,81,75,67
2014-04-07,4,2,1216.585105,274.1092945,2.469123163,0.489624115,83921.40364,288.7310165,0,0.461516343,1.136353742,0.158000008,88,81,75
2014-04-08,4,2,1422.908606,273.8879096,2.469975159,0.489624115,83553.8683,289.9547757,0,0.0808212,-0.521811672,0.673000032,70,88,81
2014-04-09,4,2,685.9073217,277.0273717,2.470827155,0.489624115,83130.26261,288.1351634,0,1.202821439,-2.342951721,0.395000019,59,70,88
2014-04-10,4,2,1142.198069,272.5740522,2.471679151,0.489624115,83448.38283,286.758537,6.25E-05,1.361656041,-1.85692772,0.168000008,55,59,70
2014-04-11,4,2,1671.870623,273.2355794,2.472531147,0.489624115,83445.38797,290.7503424,0,3.320539175,-2.114245916,0.308000015,62,55,59
2014-04-12,4,2,1712.414908,268.0037994,2.473383143,0.489624115,83745.70544,291.8804088,0,0.578333651,0.693634983,0.047000002,62,62,55
2014-04-13,4,2,1540.436772,271.4684413,2.474235139,0.489624115,83614.43094,288.1400946,0,-1.42279764,1.852436835,1.08800005,56,62,62
2014-04-14,4,2,1636.520027,270.5539965,2.474968252,0.489624115,83300.63662,292.2099773,0,2.1955377,-0.762310421,0.159000008,43,56,62
2014-04-15,4,2,1127.370924,275.4264365,2.475463599,0.489624115,83427.41884,290.4166647,4.54E-07,1.769362301,-1.579310193,0.152150006,41,43,56
2014-04-16,4,2,2074.214016,269.048316,2.475582482,0.489624115,83468.51491,292.199293,0,2.760231648,-1.464280646,0.076000004,58,41,43
2014-04-17,4,2,1911.701798,275.0125714,2.475701365,0.489624115,83494.63671,292.8921265,8.56E-06,2.120737684,-1.254520885,0.184000009,70,58,41
2014-04-18,4,2,1208.291956,274.344475,2.475820248,0.489624115,83507.61442,293.5364698,0,-0.209836887,1.279415699,0.438000021,76,70,58
2014-04-19,4,2,2009.711744,273.9726534,2.475958946,0.489624115,83414.77389,293.5931785,5.15E-05,3.102141597,-1.306525839,0.506000024,79,76,70
2014-04-20,4,2,1937.083861,274.4706053,2.476077829,0.489624115,83410.61437,294.2498499,0,1.312251092,0.660962725,0.23663284,65,79,76
2014-04-21,4,2,2518.023155,269.6349533,2.476196712,0.489624115,83136.08594,295.3897786,0,3.195641617,-1.39004309,0.241000011,59,65,79
